Control,Time,Php,Toutdoor,Tindoor,Fbld,Qbld,Tbld-sup,Tbld-ret,Tout-sup,Tout-ret,F hw,Thw in-c,Thw out,Fhp,Thp-sup,Thp-ret,R0,R1,R2,R3,R4,R5,R6,R7,Qhp,Php.1,Pbld
08/03/2017 14:00:00,Tue Mar 21 2017 20:45:00 GMT+0100 (CET),1033.3945060256,3.8304,22.93371,0.3486666667,9302000,28.5,25.1333333333,4.5666666667,2.4,0.0043333333,11.0333333333,45.3666666667,276,24.9333333333,25.1333333333,22.533653618,22.5584495558,22.1411756688,22.8185726875,20.976930907,21.5137551167,22.0388588127,22.041236225,7327000,0,1361.3333333333
08/03/2017 14:15:00,Tue Mar 21 2017 21:00:00 GMT+0100 (CET),1633.165218466,3.77055,23.13351,0.3476666667,9302000,26.4,24.9,3.4333333333,0.8666666667,461,9.3666666667,46.2,0,25.5333333333,25.2,22.5098389542,22.5340680657,22.1977370203,23.1523483709,21.1925012653,21.5221789265,22.0249702385,21.9798494857,7327000,0,614
08/03/2017 14:30:00,Tue Mar 21 2017 21:15:00 GMT+0100 (CET),1498.1590979577,3.574375,23.22009,0.3496666667,9302000,25.2,24.3333333333,2.6333333333,-0.0666666667,171,10.0333333333,36.8333333333,0,25.4,25.1666666667,22.5316678322,22.5402515054,22.3719704857,23.2018694097,21.169731541,21.5247579404,22.1738667168,22.1069422696,7327000,0,344.6666666667
08/03/2017 14:45:00,Tue Mar 21 2017 21:30:00 GMT+0100 (CET),1494.3268609692,3.780525,23.1102,342,9302333.33333333,24.6333333333,23.9,2.0333333333,-0.6666666667,0.0156666667,11.3,35.2333333333,0,25.3,25.1333333333,22.5284337475,22.5345476862,22.312844502,22.9387311875,21.2200630007,21.5871577967,22.3066062243,22.1746884465,7327000,0,287.6666666667
08/03/2017 15:00:00,Tue Mar 21 2017 21:45:00 GMT+0100 (CET),1611.359144467,3.9235,23.10354,343,9303000,24.1,23.6666666667,1.7,-0.9,0.0023333333,14.3333333333,34.0333333333,0,25.1666666667,25,22.5205848975,22.5403751781,22.3085385137,22.9671578608,21.2205205207,21.6523236206,22.3530759379,22.4319285729,7327000,0,176.3333333333
08/03/2017 15:15:00,Tue Mar 21 2017 22:00:00 GMT+0100 (CET),1708.0193061093,3.8969,23.07024,0.3383333333,9303000,23.8333333333,23.5333333333,1.5,-0.9666666667,1,16.6333333333,33.1666666667,0,25.0666666667,25,22.5135583256,22.6487782181,22.2077483744,23.0161726108,21.1913616371,21.7224722807,22.3598001096,22.2980908456,7327000,0,129
08/03/2017 15:30:00,Tue Mar 21 2017 22:15:00 GMT+0100 (CET),1807.8157935043,3.8304,23.04693,339,9303000,23.6333333333,23.3666666667,1.4,-0.8666666667,1,18.8333333333,32.3,0,24.9333333333,24.9,22.5833952475,22.6365764712,22.1334139652,22.9380785887,21.1812456719,21.6095348646,22.4043973264,22.2499271398,7327000,0,99.6666666667
08/03/2017 15:45:00,Tue Mar 21 2017 22:30:00 GMT+0100 (CET),1892.9139171757,3.82375,23.05026,0.3206666667,9303000,23.5,23.2666666667,1.4333333333,-0.7,0,20.9,31.7666666667,0,24.8666666667,25,22.5508270185,22.5512539953,22.1672367515,22.9395545647,21.1647274322,21.5449282188,22.3030735687,22.2375638336,7327000,0,75.6666666667
08/03/2017 16:00:00,Tue Mar 21 2017 22:45:00 GMT+0100 (CET),1151.6226334667,3.8171,23.07024,0.3116666667,9303000,30,23.6333333333,1.4666666667,-1.2333333333,0,22.7666666667,31.8,0.75,29.5333333333,23.9333333333,22.5166655287,22.5475792218,22.198291903,22.8019778407,21.1938030697,21.5791145206,22.2344199072,22.2292554748,7327333.33333333,4851.6666666667,2223
08/03/2017 16:15:00,Tue Mar 21 2017 23:00:00 GMT+0100 (CET),835.2122937119,3.8038,23.0436,339,9303333.33333333,31.8666666667,25,1.3,-1.3666666667,0,24.3333333333,32,696,32.7,27.1333333333,22.5286474733,22.5362071876,22.1832038437,22.8513723039,21.2331317971,21.6538678599,22.2586897726,22.1690132376,7328333.33333333,4505,2698.3333333333
08/03/2017 16:30:00,Tue Mar 21 2017 23:15:00 GMT+0100 (CET),15.6528967607,3.8171,23.03361,0.3386666667,9304000,31.9,25.9333333333,2.5666666667,1.3666666667,0,25.5333333333,32.2333333333,0,32.9333333333,27.5333333333,22.5223290477,22.5323137315,22.132278932,22.7638844201,21.3811440779,21.7112543706,22.1630490579,22.2314498126,7329000,0,2355.3333333333
08/03/2017 16:45:00,Tue Mar 21 2017 23:30:00 GMT+0100 (CET),15.7712247632,3.8038,23.00697,0.3383333333,9304000,26.2,25.5666666667,3.6,5.4666666667,0,26.4,32.4,0,32.2,26.6333333333,22.5112655269,22.4897845961,22.1631273027,22.7277702691,21.5837846876,21.8448822237,22.1526440389,22.1705392249,7329000,0,248
08/03/2017 17:00:00,Tue Mar 21 2017 23:45:00 GMT+0100 (CET),15.6809454821,3.787175,23.01363,0.3306666667,9304666.66666666,26.1333333333,24.7,5.1333333333,7.7333333333,0,26.9666666667,32.5,0,31.6666666667,25.9333333333,22.5210869331,22.4428491199,22.1876705923,22.7244757789,21.5488502406,21.8154507785,22.2468823471,22.1650374513,7329000,0,562
08/03/2017 17:15:00,Tue Mar 21 2017 00:00:00 GMT+0100 (CET),426.4430688304,6.367375,22.98699,0.3356666667,9290000,31.7666666667,24.8333333333,3.5,0.9,0,28.0666666667,33.4,626,32.9333333333,26.4333333333,22.3121088062,22.3258202899,22.3259007729,22.7071525264,21.5802122543,21.5292796922,22.2399309383,22.2409398124,7315000,4749,2680.6666666667
08/03/2017 17:30:00,Tue Mar 21 2017 00:15:00 GMT+0100 (CET),15.7716248038,6.17785,22.99698,338,9291000,27.5,25.6,4.3,4.8333333333,0,28.2333333333,33.2333333333,0,32.4333333333,26.2,22.3122867057,22.3304272587,22.3222288105,22.613497676,21.5536231259,21.6450439501,22.3972551953,22.1670410786,7315000,0,751
08/03/2017 17:45:00,Tue Mar 21 2017 00:30:00 GMT+0100 (CET),15.9246705778,6.068125,22977,0.3396666667,9291000,25.7,24.4333333333,4.9,7.8666666667,0,28.3333333333,33.0333333333,0,31.7,25.4666666667,22.308444608,22.4138709985,22.2575271663,22.5442998922,21.6817881364,21.7027407886,22.1575086993,22.2219384248,7315000,0,493.3333333333
08/03/2017 18:00:00,Tue Mar 21 2017 00:45:00 GMT+0100 (CET),15.8963965981,6.09805,22.96368,0.3393333333,9291000,24.9666666667,24.0666666667,5.7,8.8666666667,0,28.4333333333,32.9,0,31.1,25.2666666667,22.3059438104,22.4009911701,22.2023801092,22.5937838433,21.7229006836,21.729877261,22.174958912,22.1693664578,7315000,0,365.6666666667
08/03/2017 18:15:00,Tue Mar 21 2017 01:00:00 GMT+0100 (CET),15.8746912941,6.12465,22.95702,0.3386666667,9291000,24.2666666667,23.7,6.7,9.7666666667,0,28.5666666667,32.7666666667,0,30.5,25.2,22.3117805196,22.3369582096,22.2076570551,22.5443278054,21.7598611561,21.71220279,22.2607862499,22.2345741163,7315000,0,211.6666666667
08/03/2017 18:30:00,Tue Mar 21 2017 01:15:00 GMT+0100 (CET),15.8841649959,6.37735,22.95036,0.3116666667,9291000,23.9333333333,23.5,7.9666666667,10.8,0,28.6333333333,32.6333333333,0,29.9,25.2,22.3093284873,22.327256584,22.1996252371,22.6814785779,21.7380222884,21.72888687,22.282753349,22.1654492887,7315000,0,157
08/03/2017 18:45:00,Tue Mar 21 2017 01:30:00 GMT+0100 (CET),15.8823702873,6.520325,22.95702,0.3376666667,9291000,23.6666666667,23.3666666667,9.2333333333,11.8333333333,0,28.7,32.5,0,29.3666666667,25.2,22.3033548603,22.3288557538,22.1636668997,22.604217553,21.7398495704,21.7295315193,22.3454570142,22.2293293629,7315000,0,120
08/03/2017 19:00:00,Tue Mar 21 2017 01:45:00 GMT+0100 (CET),15.9724490791,6.5569,22.94037,0.3366666667,9291000,23.4333333333,23.2,10.5,12.8666666667,0,28.6333333333,32.3666666667,0,28.8666666667,25.2,22.3033726923,22.3297605336,22.1430257621,22.5531594095,21.7745693134,21.7177386201,22.4065216059,22.1654143462,7315000,0,96.6666666667
08/03/2017 19:15:00,Tue Mar 21 2017 02:00:00 GMT+0100 (CET),15.9559010697,6.640025,22.90707,0.3373333333,9291000,23.3333333333,23.1333333333,11.7,13.8333333333,0,28.7666666667,32.2333333333,0,28.4333333333,25.1666666667,22.3133364074,22.3568287671,22.1539800477,22.5448593311,21.7797457346,21.730850892,22.3930886858,22.238625092,7315000,0,79.6666666667
08/03/2017 19:30:00,Tue Mar 21 2017 02:15:00 GMT+0100 (CET),15.9735336767,6.5037,22.90707,0.3273333333,9291000,23.2,23,12.8333333333,14.6666666667,0,28.7666666667,32.1333333333,0,28.1,25.2,22.3179245759,22.4127190484,22.1915597404,22.5411519414,21.7829310567,21.7195540375,22.2873994499,22.1737439949,7315000,0,63
08/03/2017 19:45:00,Tue Mar 21 2017 02:30:00 GMT+0100 (CET),16.0315503226,6.2111,22.92372,0.3126666667,9291000,23.1,23,13.8333333333,15.4666666667,0,28.8,32.0666666667,0,27.7,25.1333333333,22.3030778733,22.3455676801,22.1302096821,22.5831105367,21.7563073103,21.6987950678,22.2715343788,22.2292250137,7315000,0,52
08/03/2017 20:00:00,Tue Mar 21 2017 02:45:00 GMT+0100 (CET),15.8902096087,6.0382,22.89042,337,9291000,23.0333333333,22.9,14.7,16.1666666667,0,28.8,31.9666666667,0,27.4,25.1333333333,22.3216482688,22.3296593794,22.1926512059,22.5775491914,21.7594834154,21.7019142846,22.4129373015,22.1725743211,7315000,0,45.6666666667
08/03/2017 20:15:00,Tue Mar 21 2017 03:00:00 GMT+0100 (CET),15.929779191,5.93845,22.89375,0.3373333333,9291000,22.9666666667,22.8,15.5333333333,16.8,0,28.9,31.9,0,27.1333333333,25.1333333333,22.3276611245,22.3265110993,22.1954463303,22.54669773,22.0282793553,21.7032093673,22.2844131087,22.206759577,7315000,0,46
08/03/2017 20:30:00,Tue Mar 21 2017 03:15:00 GMT+0100 (CET),16.05182471,5.861975,22.89708,0.3363333333,9291000,22.9,22.8,16.3,17.4,0,28.8,31.8666666667,0,26.8666666667,25.1,22.2620354567,22.3321456033,22.1407636077,22.5442551404,22.1569278693,21.6580117128,22.2858045989,22.165209958,7315000,0,36.6666666667
08/03/2017 20:45:00,Tue Mar 21 2017 03:30:00 GMT+0100 (CET),15.9256810079,5.77885,22.89042,335,9291000,22.9,22.8,17,17.9,0,28.8,31.7666666667,0,26.6666666667,25.1,22.3037952744,22.3365529851,22.1431004895,22.544260387,22.1600090736,21.708809947,22.274846586,22.1969861671,7315000,0,37
08/03/2017 21:00:00,Tue Mar 21 2017 03:45:00 GMT+0100 (CET),16.0650623084,5.6392,22.86378,339,9291000,22.8333333333,22.7666666667,17.6,18.4,0,28.8333333333,31.7,0,26.4666666667,25.1,22.3232234151,22.460402559,22.1976754382,22.6032759577,22.1530350123,21.700894985,22.175690407,22.1660802516,7315000,0,32.3333333333
08/03/2017 21:15:00,Tue Mar 21 2017 04:00:00 GMT+0100 (CET),15.9751033456,5586,22.85712,0.3346666667,9291000,22.8,22.7333333333,18.1333333333,18.8333333333,0,28.9,31.7,0,26.2666666667,25.0333333333,22.2071733574,22.3493464997,22.1934992166,22.5832366147,22.1509339538,21.5294212439,22.1735364521,22.1323894501,7315000,0,34
08/03/2017 21:30:00,Tue Mar 21 2017 04:15:00 GMT+0100 (CET),1096.3615881178,5.52615,22.8438,0.3356666667,9291333.33333333,26.9,22.7333333333,10.5,8.5,0,28.8666666667,31.6,624,28.6666666667,23.4333333333,22.1329477441,22.2831654338,22.1388664441,22.5378254496,22.1594287202,21.5854244752,22.2591588618,22.1193108746,7315666.66666667,5276,1627.6666666667
08/03/2017 21:45:00,Tue Mar 21 2017 04:30:00 GMT+0100 (CET),797.3206304126,5.4264,22.83048,336,9292000,31.0666666667,24.5333333333,4.7666666667,1.6666666667,0,28.9,31.5333333333,632,31.9333333333,25.2333333333,22.123138554,22.273117293,22.1901887981,22.5368941159,22.1826930119,21.5922895732,22.1755203276,22.22203491,7316666.66666667,4925.5,2535
08/03/2017 22:00:00,Tue Mar 21 2017 04:45:00 GMT+0100 (CET),15.8522815636,5.33995,22.76721,0.3396666667,9292666.66666666,30.4333333333,25.4,5.2666666667,4.2666666667,0,28.9666666667,31.5,0,32.8,26.4666666667,22.1267458218,22.2699084654,22.1179494359,22.5445482671,22.1688304663,21.6990120366,22.1665830456,22.1796876765,7317000,0,2013.3333333333
08/03/2017 22:15:00,Tue Mar 21 2017 05:00:00 GMT+0100 (CET),15.8479511221,5.35325,22.87377,0.3363333333,9293000,25.6333333333,24.8,5.6666666667,7.9666666667,0,28.9333333333,31.4333333333,0,32.0666666667,25.8333333333,22.1263460549,22.3167666022,21.9846801718,22.6051603606,22.1627592451,21.7046379866,22.2737364362,22.1846801141,7317000,0,336
08/03/2017 22:30:00,Tue Mar 21 2017 05:15:00 GMT+0100 (CET),15.813591541,5.336625,22.82715,0.3463333333,9293000,25.3333333333,23.7,6.2333333333,9.4,0,29,31.3666666667,0,31.4,25.3666666667,22.1204512091,22.3189566774,22.0435256867,22.5823555345,22.1486826793,21.7034967422,22.152806669,22.1996356245,7317000,0,653.3333333333
08/03/2017 22:45:00,Tue Mar 21 2017 05:30:00 GMT+0100 (CET),15.7910174665,5.329975,22.79052,0.3463333333,9293000,24.0333333333,23.6,7.1333333333,10.1666666667,0,29.0666666667,31.2666666667,0,30.8333333333,25.2666666667,22.1849380295,22.1637126383,22.0015862014,22.5443693271,22.1532305395,21.7215490495,22.1611964192,22.1764642567,7317000,0,182.3333333333
08/03/2017 23:00:00,Tue Mar 21 2017 05:45:00 GMT+0100 (CET),15.8646681035,5.2535,22.80384,347,9293000,23.7,23.2,8.5,11.1333333333,0,29,31.3,0,30.1666666667,25.2,22.1341182671,22.2793818174,21.9276593038,22.5446566175,22.1522197229,21.7273498526,22.2139542713,22.2130258119,7317000,0,205.3333333333
08/03/2017 23:15:00,Tue Mar 21 2017 06:00:00 GMT+0100 (CET),15.8298962188,5.210275,22.79718,327,9293000,23.3333333333,23.0333333333,9.8,12.2,0,29,31.1666666667,0,29.5666666667,25.1666666667,22.1848756921,22.2618185096,21.9660325447,22.5369004407,22.1664231242,21.7117567167,22.1630483122,22.1751385698,7317000,0,114
08/03/2017 23:30:00,Tue Mar 21 2017 06:15:00 GMT+0100 (CET),15.7446500267,5.170375,22.7772,0.3423333333,9293000,23.1666666667,22.9,11.0333333333,13.3333333333,0,28.9333333333,31.1666666667,0,29,25.1,22.251425629,22.1469532285,21.986437565,22.5900935869,21.9019571025,21.5930591563,22.1575181295,22.2108241905,7317000,0,102
08/03/2017 23:45:00,Tue Mar 21 2017 06:30:00 GMT+0100 (CET),15.8124593666,5.216925,22.78053,345,9293000,23,22.8,12.2333333333,14.3,0,28.9333333333,31.1333333333,0,28.5333333333,25.1666666667,22.3038577042,22.1544093689,21.931384547,22.6005378693,21.7770558445,21.6063887995,22.226503427,21.9898857231,7317000,0,67.6666666667
09/03/2017 00:00:00,Tue Mar 21 2017 06:45:00 GMT+0100 (CET),15.7438567,5.32,22.77054,0.3473333333,9293000,22.9333333333,22.7666666667,13.3666666667,15.1666666667,0,28.8666666667,31.0666666667,0,28.1,25.1333333333,22.3089560774,22.3449274174,21.9313424445,22.5442612751,21.5572092823,21.5533976888,22.2110353275,22.0148749626,7317000,0,73
09/03/2017 00:15:00,Tue Mar 21 2017 07:00:00 GMT+0100 (CET),15.7745693959,5.39315,22.76721,0.3473333333,9293000,22.8333333333,22.7,14.4,15.9,0.1703333333,8.9666666667,46.9333333333,0,27.7,25.1333333333,22.3228502687,22.2448182713,21.9735292267,22.6030561787,21.5807329996,21.5669222721,22.143584044,21.9917166911,7317000,0,50.6666666667
09/03/2017 00:30:00,Tue Mar 21 2017 07:15:00 GMT+0100 (CET),1691.1173817177,5.462975,22.84713,341,9293000,22.8,22.7,6.7,4.2666666667,0.0366666667,8.8333333333,45.6333333333,0,28.1333333333,24.0666666667,22.3130707414,22.148136133,22.1594775337,22.7279499939,21.5129012126,21.5447684369,22.1590392361,22.0203731,7317000,0,51.6666666667
09/03/2017 00:45:00,Tue Mar 21 2017 07:30:00 GMT+0100 (CET),1811.0762056452,5453,22.83048,0.3473333333,9293000,22.7666666667,22.7,4.8666666667,2.3,0.0253333333,10.5333333333,45.3,0,27.5666666667,24.0333333333,22.3115036473,22.1465762798,22.1387659804,22.6705610427,21.3819237408,21.6134157197,22.2188787686,22.0085470154,7317000,0,40
09/03/2017 01:00:00,Tue Mar 21 2017 07:45:00 GMT+0100 (CET),1912.8096311216,5.61925,22.83381,0.3473333333,9293000,22.7666666667,22.5666666667,3.9,1.6333333333,24,10.6666666667,47.2333333333,0,26.9666666667,24.2,22.3079675936,22.1455942454,22.1900841062,22.6101918529,21.340015871,21.6590213286,22.1575985878,22.0445565635,7317000,0,88
09/03/2017 01:15:00,Tue Mar 21 2017 08:00:00 GMT+0100 (CET),1414.0278560637,5.742275,22.96701,0.3523333333,9293333.33333333,27.4666666667,22.5666666667,3.4,0.8,0.2846666667,9.5333333333,49.1666666667,0.6785,28.2666666667,23.1,22.321914888,22.1461789604,22.1877732304,22.8530481614,21.3832433183,21.6587651372,22.1060976535,21.9952063506,7317666.66666667,5269,2027
09/03/2017 01:30:00,Tue Mar 21 2017 08:15:00 GMT+0100 (CET),1409.8404959108,5.562725,23.35329,0.3523333333,9294000,27.4666666667,23.2333333333,2.7,-0.05,0.3143333333,7.8333333333,45.5333333333,0,28.6,22.6333333333,22.1824769458,22.2345217675,22.1453448679,23.6563803036,21.3720517207,21.4721079927,22.0550939137,21.9064069645,7318000,0,1722.3333333333
09/03/2017 01:45:00,Tue Mar 21 2017 08:30:00 GMT+0100 (CET),1472.7027581027,5.59265,22.85712,0.3563333333,9294000,23.5,23.7,2.1666666667,-0.5666666667,0.0346666667,9.4666666667,40.9666666667,0,28.1666666667,23,22.1229095105,22.2713448367,22.1922415484,23.3345389179,21.3398943309,21.3299852274,21.9637213979,21.9664970976,7318000,0,0
09/03/2017 02:00:00,Tue Mar 21 2017 08:45:00 GMT+0100 (CET),1542.55259175,6.1047,22.95036,352,9294000,23.4666666667,23.0333333333,1.7333333333,-0.8666666667,29,10.1666666667,40.3,0,27.6333333333,23.1666666667,22.1412737833,22.156426233,22.199792866,23.0506811012,21.3009001299,21.5207904797,21.9724893119,21.8371663022,7318000,0,168.6666666667
09/03/2017 02:15:00,Tue Mar 21 2017 09:00:00 GMT+0100 (CET),1126.7926635593,6.473775,22.98033,0.3523333333,9294666.66666666,29.1333333333,22.9,1.5,-1.3666666667,0.03,10.6,41.1333333333,628,29.4666666667,22.9333333333,22.1522513259,22.1479874182,22.1346527786,23.0316480714,21.2657003933,21.5164864278,22.0673417345,21.8105902017,7318666.66666667,4748,2558.6666666667
09/03/2017 02:30:00,Tue Mar 21 2017 09:15:00 GMT+0100 (CET),1561.0438582633,6.507025,22.97034,355,9295000,27.7666666667,23.7666666667,1.2,-1.4333333333,0.0023333333,14.1666666667,39.2333333333,0,29.1666666667,23.1666666667,22.1209075968,22.1492316457,22.1910300575,22.9369714583,21.3653420723,21.5075242635,21.9711410224,21.829495741,7319000,0,1665
09/03/2017 02:45:00,Tue Mar 21 2017 09:30:00 GMT+0100 (CET),1741.9628830057,6.51035,22.95702,0.3553333333,9295000,24,24.1333333333,1.1333333333,-1.2666666667,0.0433333333,11.1666666667,42.1333333333,0,28.7,23.3333333333,22.1391916372,22.1505153521,22.1504107435,22.9363104797,21.1606446483,21.461185556,21.9734533876,21.7849136511,7319000,0,26
09/03/2017 03:00:00,Tue Mar 21 2017 09:45:00 GMT+0100 (CET),1805.4912452023,6.560225,22.98366,0.3543333333,9295000,23.9333333333,23.3333333333,1.2,-1.0666666667,0.0023333333,14.4666666667,40.0666666667,0,28.1,23.5333333333,22.1399045522,22.1602248875,22.135836551,22.9371980034,21.17516299,21.5225818042,22.0369226035,21.8259061644,7319000,0,245
09/03/2017 03:15:00,Tue Mar 21 2017 10:00:00 GMT+0100 (CET),1281.9891380646,6.593475,23.0103,0.35,9295000,23.5,23.0333333333,1.3666666667,-0.7333333333,1,17,38.3333333333,0,27.5333333333,23.7333333333,22.1440697875,22.3043274984,22.1922496009,23.0278416555,21.1943372779,21.5242994971,21.9678842719,21.7859868177,7319000,0,185.3333333333
09/03/2017 03:30:00,Tue Mar 21 2017 10:15:00 GMT+0100 (CET),16.4951433387,6.686575,23.02029,0.3533333333,9295000,23.6333333333,22.9333333333,2.7333333333,1.8333333333,1,19.8333333333,37,0.01,41.4666666667,23.1333333333,22.120005689,22.1643277741,22.1713484257,22.9395499673,21.1600349897,21.5205831851,21.9009698784,21.7834346885,7319000,195.3333333333,286.6666666667
09/03/2017 03:45:00,Tue Mar 21 2017 10:30:00 GMT+0100 (CET),15.9311897647,6.985825,23.02695,0.3526666667,9295000,23.1,22.8,3.9333333333,6.0333333333,0.1063333333,8.5,50.7,3,43.6666666667,23.1,22.1345960225,22.1995561919,22.1381736329,23.0584387197,21.1720482257,21.4508120099,21.9394067549,21.6942631282,7319000,70.5,125.3333333333
09/03/2017 04:00:00,Tue Mar 21 2017 10:45:00 GMT+0100 (CET),15.9745703288,7049,22.98033,0.3543333333,9296000,23.0333333333,22.7666666667,5.6,8.6666666667,0.0423333333,8.5666666667,49.1666666667,0.0025,41.9666666667,23.2,22.1393090467,22.146688579,22.1637053404,23.1984147049,21.1957309707,21.3329440451,21.7568195814,21.6500928743,7319000,52.5,112.3333333333
